car_id;car_band;car_num;car_valid_mes;car_valid_ano;car_nm;car_cli_cod
4970;970;Echo;D;Serrano;01290044208;M;amelia@vestibulum.net;1975-11-02;903058675;322188.79;echoserrano
4971;971;Magee;Z;Huffman;28886963286;F;irene@consequat.com;1949-10-16;566706078;145892.34;mageehuffman
4972;972;Blake;L;Sweeney;64698872970;M;craig@pede.com;1978-10-11;386867045;267870.25;blakesweeney
4973;973;Pascale;E;York;04619573814;M;justin@conubia.edu;1943-11-30;128637058;422824.25;pascaleyork
4974;974;Luke;I;Hammond;59149796764;F;mercedes@mi.edu;1964-07-24;541794056;16514.15;lukehammond
4975;975;Alea;K;Stephenson;10936280809;M;erich@scelerisque.edu;1995-08-13;787258454;583105.50;aleastephenson
4976;976;Nadine;I;Forbes;63714939799;F;kaseem@non.us;1986-03-06;987990276;929659.97;nadineforbes
4977;977;Mohammad;E;Riley;24049982012;F;caryn@magna.us;1968-10-07;365378594;10645.11;mohammadriley
4978;978;Barclay;F;Reilly;92538195314;M;connor@id.org;1984-04-09;015971791;591457.52;barclayreilly
4979;979;Donna;R;Bullock;72804584426;F;burton@nam.us;1924-03-20;584124403;641873.74;donnabullock
4980;980;Jaquelyn;W;Conrad;36825096483;F;quamar@viverra.gov;1946-08-25;189836816;572071.40;jaquelynconrad
4981;981;Brian;E;Best;59140862598;M;sybill@hymenaeos.org;1933-04-06;062833341;139273.40;brianbest
4982;982;Azalia;C;Caldwell;36042373473;F;mollie@dui.net;1922-11-14;475233944;251259.61;azaliacaldwell
4983;983;Maia;I;Luna;76684213019;F;brendan@risus.gov;1927-06-18;348737185;362305.93;maialuna
4984;984;Chava;O;Ayala;34109823428;M;davis@vel.edu;1990-06-12;227090197;781509.48;chavaayala
4985;985;Quinn;O;Gallegos;94543692571;M;cassandra@quis.gov;1955-06-16;460143361;541864.48;quinngallegos
4986;986;Iliana;Y;Burns;49884199473;M;jasmine@auctor.us;1947-12-14;516806362;90107.87;ilianaburns
4987;987;Karina;W;Doyle;51462187401;F;wing@auctor.gov;1970-06-15;355751842;449798.88;karinadoyle
4988;988;Fredericka;M;Moses;78480969826;M;leila@nascetur.com;1940-07-12;814819539;84861.16;frederickamoses
4989;989;Quyn;C;Wilcox;48569705107;M;dana@elit.net;1934-04-08;291166237;464304.47;quynwilcox
4990;990;Ashton;G;Hoffman;47384834011;M;margaret@lorem.com;1987-07-05;731610958;118287.26;ashtonhoffman
4991;991;Griffin;E;Humphrey;18152315221;M;candace@convallis.net;1946-08-23;426263823;310250.29;griffinhumphrey
4992;992;Rogan;X;Dean;66263893291;F;cassandra@facilisi.edu;1996-02-28;209215722;404856.30;rogandean
4993;993;Quamar;Q;Dillon;38461144409;F;clinton@curabitur.edu;1980-02-13;009132016;563379.63;quamardillon
4994;994;Nicholas;C;Valentine;91630515944;M;kellie@dui.edu;1967-11-23;201238442;257603.31;nicholasvalentine
4995;995;Xena;O;Marsh;84601625826;F;carissa@tortor.edu;1951-09-03;652223986;155692.79;xenamarsh
4996;996;Reagan;R;Lindsay;05046382088;M;nayda@lobortis.net;1959-05-11;129782214;439058.16;reaganlindsay
4997;997;Rhonda;M;Jimenez;06256865093;F;jana@urna.us;1943-02-18;000954053;77985.52;rhondajimenez
4998;998;Allen;G;Casey;54425358699;M;amena@nascetur.com;1972-11-08;582620198;135206.47;allencasey
4999;999;Jessamine;X;Hinton;02172311832;F;rhiannon@dui.org;1926-09-05;153133122;821438.60;jessaminehinton
5000;1000;Azalia;W;Richmond;93119573206;F;imogene@molestie.edu;1988-05-21;207716528;891366.57;azaliarichmond
est_id;est_nm;est_ab;est_pais_cod
1;Acre;AC;36
2;Alagoas;AL;36
3;Amapá;AP;36
4;Amazonas;AM;36
5;Bahia;BA;36
6;Ceará;CE;36
7;Distrito Federal;DF;36
8;Espírito Santo;ES;36
9;Goiás;GO;36
10;Maranhão;MA;36
11;Mato Grosso;MT;36
12;Mato Grosso do Sul;MS;36
13;Minas Gerais;MG;36
14;Pará;PA;36
15;Paraíba;PB;36
16;Paraná;PR;36
17;Pernambuco;PE;36
18;Piauí;PI;36
19;Rio de Janeiro;RJ;36
20;Rio Grande do Norte;RN;36
21;Rio Grande do Sul;RS;36
22;Rondônia;RO;36
23;Roraima;RR;36
24;Santa Catarina;SC;36
25;São Paulo;SP;36
26;Sergipe;SE;36
27;Tocantins;TO;36
fon_id;fon_cli_cod;fon_num
1;4001;946075017
2;4002;954805281
3;4003;942601712
4;4004;998143315
5;4005;911725699
6;4006;913631419
7;4007;966419652
8;4008;961917467
9;4009;918858009
10;4010;927167883
11;4011;998835192
12;4012;937099235
13;4013;964897963
14;4014;996097385
15;4015;976913044
16;4016;916940308
17;4017;929007465
18;4018;925015052
19;4019;924334015
20;4020;912592603
21;4021;944803206
22;4022;969625284
23;4023;919861330
24;4024;921062638
25;4025;942195969
26;4026;997801655
27;4027;932784175
28;4028;927184791
29;4029;958026521
30;4030;989388638
31;4031;930096272
32;4032;924488968
33;4033;968771610
34;4034;984115640
35;4035;941970239
36;4036;906540909
37;4037;914319748
38;4038;915520291
39;4039;964405720
40;4040;936630487
41;4041;964212731
42;4042;974052383
43;4043;911273311
44;4044;969494163
45;4045;905374316
46;4046;993673923
47;4047;940154763
48;4048;955020509
49;4049;945149025
50;4050;922940382
51;4051;984789340
52;4052;901086120
53;4053;976800304
54;4054;955086947
55;4055;967289349
56;4056;975590081
57;4057;937257154
58;4058;967309341
59;4059;943894933
60;4060;940217173
61;4061;970141994
62;4062;967847471
63;4063;973984123
64;4064;934916474
65;4065;911130267
66;4066;978852084
67;4067;956853894
68;4068;934106286
69;4069;960119664
70;4070;927274119
71;4071;963911440
72;4072;910849765
73;4073;906679706
74;4074;987712466
75;4075;925398928
76;4076;940025877
77;4077;923812050
78;4078;973986991
79;4079;992978331
80;4080;928455081
81;4081;992245512
82;4082;952086215
83;4083;948132886
84;4084;937280771
85;4085;988523761
86;4086;933308088
87;4087;960109121
88;4088;988569102
89;4089;946921565
90;4090;938008870
91;4091;918142382
92;4092;973661146
93;4093;961545666
94;4094;989132747
95;4095;939912197
96;4096;924605044
97;4097;904557828
98;4098;976195694
99;4099;955406713
100;4100;955295495
101;4101;998782000
102;4102;944554464
103;4103;946366443
104;4104;917568915
105;4105;957905976
106;4106;978637988
107;4107;990799435
108;4108;981731816
109;4109;909057813
110;4110;965558779
111;4111;968129171
112;4112;921159136
113;4113;969864904
114;4114;919910185
115;4115;990198797
116;4116;941003394
117;4117;989245588
118;4118;973570256
119;4119;950648167
120;4120;959408763
121;4121;909019884
122;4122;952357032
123;4123;935517249
124;4124;982499127
125;4125;953368479
126;4126;921070720
127;4127;952677149
128;4128;917950525
129;4129;900604611
130;4130;955959826
131;4131;994118818
132;4132;941930147
133;4133;958005832
134;4134;986268042
135;4135;961072155
136;4136;998263152
137;4137;975088652
138;4138;950188630
139;4139;950654218
140;4140;930930618
141;4141;963884328
142;4142;939842537
143;4143;981427005
144;4144;900185470
145;4145;951954302
146;4146;999168665
147;4147;904501865
148;4148;955605951
149;4149;902154500
150;4150;921721857
151;4151;958420023
152;4152;943611576
153;4153;902252680
154;4154;937777797
155;4155;950971133
156;4156;909120065
157;4157;906243249
158;4158;984075938
159;4159;964154024
160;4160;986407930
161;4161;976077959
162;4162;965082800
163;4163;965928310
164;4164;985679601
165;4165;936437153
166;4166;996269299
167;4167;962009007
168;4168;922774217
169;4169;906874870
170;4170;929310524
171;4171;950399371
172;4172;938724881
173;4173;915040977
174;4174;980849978
175;4175;924621096
176;4176;975831427
177;4177;970530770
178;4178;910666367
179;4179;959241283
180;4180;918761239
181;4181;918619067
182;4182;931124384
183;4183;971479353
184;4184;980287638
185;4185;920749846
186;4186;907363910
187;4187;968868012
188;4258;991643941
189;4259;965938014
190;4260;965309797
191;4261;910336652
192;4262;943788784
193;4263;976043692
194;4264;917500818
195;4265;934833557
196;4266;958310087
197;4267;975334660
198;4268;904998765
199;4269;933703423
200;4270;902765955
201;4271;924541097
202;4272;919955187
203;4273;947903155
204;4274;953565971
205;4275;944632153
206;4276;947645608
207;4277;906762029
208;4278;999137246
209;4279;976899904
210;4280;987157822
211;4281;965029697
212;4282;948978496
213;4283;921761103
214;4284;958931075
215;4285;917305077
216;4286;949799470
217;4287;985979205
218;4288;938068365
219;4289;948633396
220;4290;988105773
221;4291;966880798
222;4292;968090821
223;4293;926472619
224;4294;992657269
225;4295;914249653
226;4296;982899618
227;4297;926821145
228;4298;988177651
229;4299;996539420
230;4300;908300618
231;4301;950860434
232;4302;927628968
233;4303;962519647
234;4304;928863913
235;4305;976509555
236;4306;943851788
237;4307;959310529
238;4308;932910901
239;4309;939704697
240;4310;911807811
241;4311;951389157
242;4312;953841998
243;4313;901725777
244;4314;939255584
245;4315;908989698
246;4316;944970044
247;4317;950734464
248;4318;922473088
249;4319;977679522
250;4320;978343102
251;4321;918059458
252;4322;986068227
253;4323;911615717
254;4324;902484017
255;4325;962317337
256;4326;935333088
257;4327;950701624
258;4328;908038421
259;4329;905149295
260;4330;986338887
261;4331;945255140
262;4332;912828325
263;4333;971657914
264;4334;973773795
265;4335;948760992
266;4336;915840239
267;4337;940353426
268;4338;995124238
269;4339;967259272
270;4340;965533392
271;4341;920231169
272;4342;951163379
273;4343;968150370
274;4344;956523714
275;4345;945507612
276;4346;977868526
277;4347;923122874
278;4348;914203463
279;4349;949312382
280;4350;983638941
281;4351;918520369
282;4352;989788892
283;4353;935184136
284;4354;947420568
285;4355;993777375
286;4356;995901917
287;4357;905286332
288;4358;916684494
289;4359;955559169
290;4360;950221420
291;4361;939473398
292;4362;908402935
293;4363;964062703
294;4364;907783084
295;4365;921587446
296;4366;906786288
297;4367;958526899
298;4368;925386789
299;4369;988239210
300;4370;997690563
301;4371;909211469
302;4372;934567707
303;4373;982608536
304;4374;917292969
305;4375;986749203
306;4188;902622398
307;4376;926783746
308;4377;915722643
309;4378;912727647
310;4379;943252411
311;4380;909158053
312;4381;952917022
313;4382;970747904
314;4383;921975895
315;4384;991017739
316;4385;963389289
317;4189;969696357
318;4190;930958469
319;4191;952591198
320;4192;930837785
321;4193;994441681
322;4194;915642917
323;4195;933744305
324;4196;937382239
325;4197;908328561
326;4198;949140534
327;4199;949479635
328;4200;955831993
329;4201;953108150
330;4202;917155178
331;4203;950635742
332;4204;919855214
333;4205;946717044
334;4206;928475362
335;4207;924962909
336;4208;955706348
337;4209;907671842
338;4210;964729411
339;4211;961653544
340;4212;927153038
341;4213;945458955
342;4214;939163890
343;4215;936357120
344;4216;993253124
345;4217;921703825
346;4218;983008121
347;4219;992100326
348;4220;946757831
349;4221;915078316
350;4222;965526451
351;4223;913406142
352;4224;929320511
353;4225;995261669
354;4226;959141207
355;4227;917371150
356;4228;975033112
357;4229;994948169
358;4230;982588920
359;4231;909061780
360;4232;989768606
361;4233;917490494
362;4234;940875562
363;4235;924718880
364;4236;922686257
365;4237;920370421
366;4238;912586194
367;4239;910330992
368;4240;998568493
369;4241;917946084
370;4242;980051619
371;4243;949579300
372;4244;901996647
373;4245;922457216
374;4246;958409968
375;4247;921136074
376;4248;976684504
377;4386;901227999
378;4249;931067170
379;4387;949102514
380;4250;923165905
381;4388;929258950
382;4251;916762412
383;4389;999576309
384;4252;900476192
385;4390;960013642
386;4253;996900897
387;4254;944318503
388;4255;978912999
389;4256;944388123
390;4257;911247945
391;4391;969402940
392;4392;971554155
393;4393;926199071
394;4394;944006905
395;4395;916430997
396;4396;990217051
397;4397;941907617
398;4398;951322215
399;4399;977814094
400;4400;978509540
401;4401;907868948
402;4402;939397348
403;4403;977072307
404;4404;925304157
405;4405;938849748
406;4406;943158957
407;4407;928974193
408;4408;970774470
409;4409;907436265
410;4410;969986692
411;4411;984276612
412;4412;968049633
413;4413;991258475
414;4414;983868468
415;4415;979825464
416;4416;940040581
417;4417;924596032
418;4418;944954728
419;4419;963993481
420;4420;984529894
421;4421;920474879
422;4422;914908282
423;4423;932784481
424;4424;925322221
425;4425;990871829
426;4426;972471871
427;4427;990593234
428;4428;917314447
429;4429;974658139
430;4430;972203131
431;4431;905589312
432;4432;944940287
433;4433;942707139
434;4434;964182779
435;4435;973841813
436;4436;968544819
437;4437;983260184
438;4438;994172796
439;4439;967097447
440;4440;962966720
441;4441;982638022
442;4442;955009560
443;4443;926987815
444;4444;957147567
445;4445;925995764
446;4446;967899734
447;4447;984455258
448;4448;953725177
449;4449;998851103
450;4450;955054939
451;4451;940172639
452;4452;914921629
453;4453;932337273
454;4454;912210352
455;4455;906727019
456;4456;925320765
457;4457;980293938
458;4458;928464757
459;4459;901890447
460;4460;986586273
461;4461;905477598
462;4462;995391073
463;4463;901201366
464;4464;910923246
465;4465;997470946
466;4466;988876483
467;4467;958625417
468;4468;950001364
469;4469;906143593
470;4470;971273923
471;4471;962390130
472;4472;919807984
473;4473;912896541
474;4474;915270078
475;4475;942821061
476;4476;999380187
477;4477;971504964
478;4478;916572616
479;4479;996434253
480;4480;964817815
481;4481;934827041
482;4482;914129036
483;4483;938135257
484;4484;933135065
485;4485;907327600
486;4486;945056206
487;4487;907058543
488;4488;918694725
489;4489;983341526
490;4490;998103784
491;4491;964902038
492;4492;915442291
493;4493;976848057
494;4494;979095130
495;4495;958600885
496;4496;918778327
497;4497;992901668
498;4498;974975316
499;4499;906796294
500;4500;976462085
501;4501;911486737
502;4502;958476202
503;4503;923204407
504;4504;989181867
505;4505;920784022
506;4506;953850222
507;4507;996366389
508;4508;976457634
509;4509;936250727
510;4510;987125177
511;4511;939142839
512;4512;941267639
513;4513;943902089
514;4514;995973133
515;4515;937118299
516;4516;921304507
517;4517;971640648
518;4518;984230458
519;4519;975612249
520;4520;938372937
521;4521;908057941
522;4522;953862259
523;4523;947170824
524;4524;984984352
525;4525;934438175
526;4526;919075170
527;4527;967396267
528;4528;917556948
529;4529;951745462
530;4530;996602177
531;4531;989998322
532;4532;933504437
533;4533;993959635
534;4534;900036997
535;4535;943913407
536;4536;953304275
537;4537;951422813
538;4538;952199856
539;4539;974004875
540;4540;934388146
541;4541;967928240
542;4542;914670161
543;4543;927368695
544;4544;920402754
545;4545;968374209
546;4546;921351089
547;4547;914485041
548;4548;949132165
549;4549;932769319
550;4550;949023907
551;4551;960938250
552;4552;967103804
553;4553;971739056
554;4554;943229604
555;4555;994009285
556;4556;936961872
557;4557;962688086
558;4558;977813969
559;4559;941169745
560;4560;989581249
561;4561;915972029
562;4562;912820151
563;4563;931313885
564;4564;936380325
565;4565;990561922
566;4566;939269072
567;4567;992648984
568;4568;929861732
569;4569;982205837
570;4570;932358151
571;4571;977042455
572;4572;941887316
573;4573;997404056
574;4574;901156921
575;4575;906036517
576;4576;948643021
577;4577;931129906
578;4578;928859687
579;4579;976469378
580;4580;973379249
581;4581;928251459
582;4582;961272361
583;4583;951947946
584;4584;990572533
585;4585;954195301
586;4586;945780373
587;4587;924011358
588;4588;952454349
589;4589;933605602
590;4590;916130536
591;4591;937252258
592;4592;924532984
593;4593;948328967
594;4594;911198530
595;4595;919152530
596;4596;974284734
597;4597;920999457
598;4598;993098885
599;4599;977844766
600;4600;989980939
601;4601;903256170
602;4602;987895477
603;4603;937391380
604;4604;973972081
605;4605;901432281
606;4606;979111011
607;4607;987971342
608;4608;945516524
609;4609;979968934
610;4610;902227314
611;4611;988835185
612;4612;987408372
613;4613;953801718
614;4614;929865110
615;4615;910694735
616;4616;997715251
617;4617;944667049
618;4618;960309263
619;4619;938777260
620;4620;964491453
621;4621;986838999
622;4622;951994342
623;4623;971629205
624;4624;901083409
625;4625;955530273
626;4626;988051748
627;4627;963258601
628;4628;923384279
629;4629;920061845
630;4630;961720732
631;4631;927671878
632;4632;984576193
633;4633;905469146
634;4634;949198872
635;4635;981219422
636;4636;987735570
637;4637;939302748
638;4638;946400560
639;4639;996181616
640;4640;982492959
641;4641;938503261
642;4642;936149952
643;4643;958857936
644;4644;928134544
645;4645;902292575
646;4646;996824023
647;4647;903399361
648;4648;958442036
649;4649;906463492
650;4650;996614299
651;4651;986478983
652;4652;925393285
653;4653;926687626
654;4654;918578960
655;4655;989913039
656;4656;904992102
657;4657;921738611
658;4658;989374952
659;4659;983352074
660;4660;962633657
661;4661;947933787
662;4662;937144483
663;4663;984865448
664;4664;937603944
665;4665;926877450
666;4666;974076281
667;4667;938015970
668;4668;989729445
669;4669;957264095
670;4670;917479618
671;4671;940267899
672;4672;939439512
673;4673;901096563
674;4674;956094533
675;4675;939709681
676;4676;937306063
677;4677;998435447
678;4678;995163240
679;4679;921680003
680;4680;919632361
681;4681;998941898
682;4682;994064269
683;4683;906071317
684;4684;924033145
685;4685;962783622
686;4686;955060494
687;4687;912931655
688;4688;995175547
689;4689;995430547
690;4690;961790917
691;4691;927276517
692;4692;962104627
693;4693;907421588
694;4694;940811277
695;4695;956937148
696;4696;967526105
697;4697;905261395
698;4698;942627599
699;4699;951559996
700;4700;961378825
701;4701;900042348
702;4702;935877784
703;4703;958511205
704;4704;985518537
705;4705;996451539
706;4706;945785915
707;4707;954125704
708;4708;964430524
709;4709;977472926
710;4710;969682908
711;4711;914474999
712;4712;983989440
713;4713;934373494
714;4714;962568185
715;4715;903850599
716;4716;949455173
717;4717;907771992
718;4718;933252574
719;4719;959451522
720;4720;978459795
721;4721;905197456
722;4722;931452617
723;4723;912363935
724;4724;936773963
725;4725;979872306
726;4726;950384679
727;4727;938479679
728;4728;954748731
729;4729;986895975
730;4730;908988276
731;4731;909829317
732;4732;960957520
733;4733;951175425
734;4734;913209092
735;4735;968520625
736;4736;985766350
737;4737;972166306
738;4738;974170584
739;4739;909157681
740;4740;994891037
741;4741;956906447
742;4742;944090782
743;4743;909184694
744;4744;913347075
745;4745;967695087
746;4746;915697583
747;4747;996414021
748;4748;917845827
749;4749;993414404
750;4750;926848652
751;4751;906456776
752;4752;916839076
753;4753;961599338
754;4754;976912136
755;4755;937425703
756;4756;956292646
757;4757;907620161
758;4758;996265369
759;4759;904763685
760;4760;913748512
761;4761;925126744
762;4762;952005072
763;4763;918270779
764;4764;981085162
765;4765;905612059
766;4766;971818756
767;4767;905035849
768;4768;969041335
769;4769;928754567
770;4770;961649601
771;4771;906287206
772;4772;902600843
773;4773;945959486
774;4774;922861810
775;4775;940204699
776;4776;985172638
777;4777;916528441
778;4778;953918981
779;4779;910220798
780;4780;924158524
781;4781;959797186
782;4782;937951160
783;4783;918778151
784;4784;957983091
785;4785;970476743
786;4786;989882419
787;4787;996567177
788;4788;957465094
789;4789;928279706
790;4790;915727740
791;4791;919217475
792;4792;988586475
793;4793;952935647
794;4794;976829845
795;4795;998936725
796;4796;902035057
797;4797;976557164
798;4798;957333564
799;4799;911116200
800;4800;901521408
801;4801;928746567
802;4802;955435930
803;4803;995017029
804;4804;912787916
805;4805;918729184
806;4806;956161908
807;4807;956101604
808;4808;916163175
809;4809;963897299
810;4810;986633802
811;4811;901346592
812;4812;959253887
813;4813;950749348
814;4814;907778179
815;4815;947729651
816;4816;922083464
817;4817;937435697
818;4818;935664384
819;4819;954763554
820;4820;907076732
821;4821;998874318
822;4822;925167700
